type,epoch,loss,loss_lora,rel_change,lr
train,1,2.55225079335935,2.7004927669895307,0.05808283967072842,2.9919137466307274e-05
val,1,2.7949505127393284,2.4205045730639725,-0.13397229681478753,2.9919137466307274e-05
train,2,2.5133761231790013,2.1551157618468664,-0.14254148355598897,5.991913746630727e-05
val,2,2.807078074186276,2.3456352949142456,-0.1643854453196122,5.991913746630727e-05
train,3,2.5556362648858535,2.143224665418147,-0.1613733554865355,8.991913746630726e-05
val,3,2.790940834925725,2.3018524035429344,-0.17524141868661527,8.991913746630726e-05
train,4,2.573131771421818,2.1356178875560707,-0.17003166675136624,0.00011991913746630727
val,4,2.8107777344874845,2.307222616978181,-0.17915152497859158,0.00011991913746630727
train,5,2.5491544808338915,2.1100109793105215,-0.17227025856028752,0.00014991913746630726
val,5,2.7990905321561375,2.287282014504457,-0.1828481472006676,0.00014991913746630726
train,6,2.5666379356641333,2.1232142409867034,-0.17276441235280476,0.00017991913746630728
val,6,2.8029498350925937,2.3012839341774964,-0.17897783778871126,0.00017991913746630728
train,7,2.512396831718095,2.0812036046441995,-0.1716262421725096,0.00020991913746630725
val,7,2.817028760910034,2.275012548153217,-0.19240705678195502,0.00020991913746630725
train,8,2.562186966045205,2.1147560408173223,-0.17462852288195915,0.00023991913746630725
val,8,2.7871573521540713,2.27037544739552,-0.18541540338910292,0.00023991913746630725
train,9,2.520511814526149,2.0795529052575,-0.17494816200714708,0.00026991913746630725
val,9,2.7844139826603427,2.27179282445174,-0.1841037867935226,0.00026991913746630725
train,10,2.5363996938232463,2.0922647444707043,-0.17510447995799683,0.0002999191374663072
val,10,2.7856628619707546,2.2746629806665273,-0.1834392410798461,0.0002999191374663072
train,11,2.5711042315490804,2.1179994437893765,-0.17622964569068053,0.0002999182043388158
val,11,2.7898104710456653,2.273383822196569,-0.18511173221582017,0.0002999182043388158
train,12,2.543261990714266,2.096637593768035,-0.1756108488142026,0.00029967203222574607
val,12,2.7858594289192786,2.2606345812479653,-0.18853242996365552,0.00029967203222574607
train,13,2.5229934630689597,2.070631598205258,-0.17929569437466975,0.0002992617829860455
val,13,2.8050393599730272,2.277982390843905,-0.18789646115132957,0.0002992617829860455
train,14,2.5405319366814956,2.0835659095861843,-0.17987021556289168,0.0002986879564452187
val,14,2.8187429201908603,2.284893702238034,-0.18939265944716907,0.0002986879564452187
train,15,2.5263039738020163,2.06912918682047,-0.18096586623086025,0.00029795125172251444
val,15,2.7971306152832813,2.269864950424586,-0.1885023394966832,0.00029795125172251444
train,16,2.5344259517212118,2.0740533434155815,-0.18164768554116809,0.00029705256637915664
val,16,2.784082904840127,2.2490217930231338,-0.19218576820639563,0.00029705256637915664
train,17,2.5435285163375565,2.0770357808655486,-0.18340377647651218,0.00029599299532480437
val,17,2.803500438347841,2.253931204477946,-0.19602965861983856,0.00029599299532480437
train,18,2.5361514669865612,2.070869720849708,-0.18345976263385325,0.00029477382948357294
val,18,2.8145151077172694,2.272203008333842,-0.1926840250018318,0.00029477382948357294
train,19,2.5630769061271073,2.0906694500915446,-0.18431263412590523,0.00029339655422124173
val,19,2.7898692045456324,2.2504987319310508,-0.19333181345410969,0.00029339655422124173
train,20,2.5318284609889727,2.0687753309136774,-0.18289277382339694,0.00029186284753556494
val,20,2.7893062432607016,2.2525153190661698,-0.1924460340242249,0.00029186284753556494
train,21,2.5304531475925702,2.065212023868715,-0.18385684167536467,0.00029017457801188963
val,21,2.8095919352311354,2.2559751883531227,-0.19704525057033542,0.00029017457801188963
train,22,2.5249569149351507,2.0587664636961533,-0.18463303214461807,0.0002883338025465725
val,22,2.8036669125923743,2.253152636381296,-0.19635509258910228,0.0002883338025465725
train,23,2.5632767545566404,2.0851281608211383,-0.18653802906202593,0.00028634276384096826
val,23,2.8224239899561954,2.270024660306099,-0.19571805356525113,0.00028634276384096826
train,24,2.5523603987500993,2.076301454855104,-0.1865171329754697,0.00028420388766904365
val,24,2.8168389674944754,2.2654522901926284,-0.19574660946709885,0.00028420388766904365
train,25,2.5496598662070507,2.0731541509576883,-0.1868899148333171,0.0002819197799219456
val,25,2.8082714814406176,2.257523845403622,-0.19611623722164742,0.0002819197799219456
train,26,2.536642291796497,2.0620332336168725,-0.18710129517059237,0.0002794932234331241
val,26,2.7929381346091247,2.2442488211851854,-0.19645594960546056,0.0002794932234331241
train,27,2.570989643145764,2.0877461973226294,-0.18796009043111375,0.00027692717458787844
val,27,2.780756268745814,2.236489311242715,-0.1957262359237892,0.00027692717458787844
train,28,2.523378354198528,2.0494187045290144,-0.18782742147285003,0.00027422475972145696
val,28,2.780349386044038,2.231677293777466,-0.19733926067732036,0.00027422475972145696
train,29,2.511396543677605,2.035968812970781,-0.18930810902949788,0.00027138927131009936
val,29,2.8035145845168676,2.252246168943552,-0.19663475931883417,0.00027138927131009936
train,30,2.5550791105491455,2.0708026873133574,-0.1895348058838405,0.0002684241639596613
val,30,2.830231635998457,2.275151096857511,-0.19612548036024022,0.0002684241639596613
train,31,2.5509881979692977,2.066243719861835,-0.19002223471411633,0.0002653330501967096
val,31,2.811122790361062,2.256600248507964,-0.1972601637162476,0.0002653330501967096
train,32,2.5551683777426133,2.0686819485898287,-0.1903931002709792,0.00026211969606721483
val,32,2.8103543367141333,2.251399801327632,-0.19889112489638267,0.00026211969606721483
train,33,2.554433476250127,2.068924717504702,-0.190065140963524,0.0002587880165482045
val,33,2.8106062565094385,2.2651701156909647,-0.1940635190558013,0.0002587880165482045
train,34,2.550402304232924,2.0610693301152025,-0.1918650141217216,0.00025534207077796653
val,34,2.7831395192024035,2.2318169337052565,-0.19809376486276403,0.00025534207077796653
train,35,2.5346284012267533,2.047056662104522,-0.1923641899089618,0.0002517860571106149
val,35,2.803806097079546,2.244604391929431,-0.19944378669144824,0.0002517860571106149
train,36,2.562899531701183,2.0723754884097776,-0.1913941757076247,0.0002481243080010413
val,36,2.7923829158147178,2.2299480040868125,-0.20141754504460818,0.0002481243080010413
train,37,2.5563331501824513,2.064442237111115,-0.19242050396922214,0.00024436128472648643
val,37,2.8126815129549074,2.2456540847435975,-0.2015967416145919,0.00024436128472648643
train,38,2.531339224779381,2.0474693360675698,-0.19115173658875487,0.00024050157195116108
val,38,2.799843219610361,2.2459618739592724,-0.1978258431656646,0.00024050157195116108
train,39,2.527111769043853,2.041746265804671,-0.19206333063092929,0.00023654987214053892
val,39,2.7975282791333322,2.237429569929074,-0.20021199191515437,0.00023654987214053892
train,40,2.531504605979611,2.0418089509331634,-0.19344055463685442,0.00023251099983212636
val,40,2.7800690547013893,2.2250990011753182,-0.1996245570186677,0.00023251099983212636
train,41,2.5775837859696136,2.078857624305869,-0.19348591668617207,0.0002283898757696907
val,41,2.8039741118748984,2.2441257605185876,-0.1996624537242835,0.0002283898757696907
train,42,2.554804479015484,2.060165192239047,-0.19361140581961506,0.00022419152090809148
val,42,2.81890279513139,2.255094567934672,-0.20000981522686342,0.00022419152090809148
train,43,2.5374341007834174,2.0468582612163617,-0.19333540107133948,0.0002199210502960206
val,43,2.797732811707717,2.2357162970762987,-0.2008828406628177,0.0002199210502960206
train,44,2.5527555756170472,2.0597316357646025,-0.1931340174365389,0.00021558366684410325
val,44,2.773982582948147,2.217820393733489,-0.20049231477999296,0.00021558366684410325
train,45,2.5126216720056664,2.019659437580571,-0.1961943733580849,0.00021118465498595293
val,45,2.8052474474295592,2.242045365847074,-0.20076734481963285,0.00021118465498595293
train,46,2.578293180208643,2.072554577232371,-0.19615248058614737,0.00020672937423990293
val,46,2.808899414845002,2.2331444361271005,-0.2049752923422758,0.00020672937423990293
train,47,2.5969969737883205,2.088581003268774,-0.1957707212026143,0.00020222325267925896
val,47,2.803009574229901,2.236461245096647,-0.20212143916379866,0.00020222325267925896
train,48,2.538338694289688,2.0409777354037346,-0.1959395568467003,0.00019767178031902786
val,48,2.8057297254220033,2.2364054796023245,-0.20291485693050781,0.00019767178031902786
train,49,2.5310982314724164,2.0350618262817917,-0.19597674994307326,0.00019308050242717995
val,49,2.781457842924656,2.218878733806121,-0.2022605198024474,0.00019308050242717995
train,50,2.5482190551783517,2.0463148647884153,-0.1969627333921682,0.00018845501276859437
val,50,2.795348347761692,2.2318288271243754,-0.20159187712277127,0.00018845501276859437
train,51,2.5528968495500055,2.0502954939947617,-0.1968749170746309,0.00018380094678991797
val,51,2.801995494426825,2.231436014175415,-0.20362612337751934,0.00018380094678991797
train,52,2.5369845426307536,2.034956352730003,-0.19788381894521392,0.0001791239747536419
val,52,2.7873038939940624,2.2087641648757153,-0.20756248730716248,0.0001791239747536419
train,53,2.5397451601902428,2.0376862862682086,-0.19768080742574456,0.0001744297948297601
val,53,2.8097802125490627,2.236115657366239,-0.20416705641982902,0.0001744297948297601
train,54,2.545622812769805,2.042837890653276,-0.1975095915994978,0.0001697241261534267
val,54,2.822965545532031,2.2503724923500648,-0.20283387945992531,0.0001697241261534267
train,55,2.564662385179669,2.054321631588383,-0.19898944849052067,0.0001650127018570712
val,55,2.818234165509542,2.2364495381330833,-0.20643587197136648,0.0001650127018570712
train,56,2.537086222371001,2.0341664427374253,-0.1982273109991424,0.0001603012620854595
val,56,2.824219266573588,2.2427356457098937,-0.20589181149846217,0.0001603012620854595
train,57,2.545342216594521,2.039152831401465,-0.19886889153565368,0.0001555955470022115
val,57,2.781395523976057,2.2170664561100497,-0.20289421730976556,0.0001555955470022115
train,58,2.5363673611149955,2.029014889763372,-0.20003114656411194,0.00015090128979629644
val,58,2.812371308986957,2.2388112055949674,-0.20394181293173252,0.00015090128979629644
train,59,2.5497879503229557,2.0380780336991795,-0.20068724403492577,0.00014622420969702475
val,59,2.8030166839941955,2.2256531623693614,-0.2059793382328757,0.00014622420969702475
train,60,2.5186960205556246,2.01534552169296,-0.19984567202818923,0.0001415700050060484
val,60,2.7978577399865174,2.2123792385443664,-0.20925956780239027,0.0001415700050060484
train,61,2.510762696638904,2.0068306929338973,-0.20070873459272282,0.00013694434615485818
val,61,2.824611009695591,2.2404201061297684,-0.2068217186580962,0.00013694434615485818
train,62,2.503239158028862,2.001211689488907,-0.2005511406809684,0.0001323528687962361
val,62,2.8019557824501624,2.224003703166277,-0.20626738041472478,0.0001323528687962361
train,63,2.5432379364646027,2.033883734212089,-0.20027784068075663,0.00012780116693808071
val,63,2.8382700039790225,2.2531639673771005,-0.20614882861096767,0.00012780116693808071
train,64,2.5300219714480914,2.017517075384402,-0.20256934597700366,0.00012329478612797034
val,64,2.816617311575474,2.2336870217934632,-0.2069611258108574,0.00012329478612797034
train,65,2.5831171473402863,2.0626907946285855,-0.20147222252291547,0.00011883921669676732
val,65,2.8080301773853793,2.2330225981198826,-0.20477257826370632,0.00011883921669676732
train,66,2.5488767765281657,2.035242954675721,-0.20151379093032,0.00011443988706949565
val,66,2.8111858062255077,2.2293805862084413,-0.2069607845659403,0.00011443988706949565
train,67,2.545735022771069,2.031870267140576,-0.20185319800925078,0.00011010215715164152
val,67,2.792899773671077,2.222327070358472,-0.20429401323006513,0.00011010215715164152
train,68,2.536767555375626,2.02520534002556,-0.20165908156071394,0.00010583131179893363
val,68,2.7878795923330846,2.2077009127690244,-0.2081075097933221,0.00010583131179893363
train,69,2.5362429406765017,2.021316030276111,-0.2030274395807849,0.00010163255437856102
val,69,2.799184203147888,2.22028753390679,-0.20680906550918893,0.00010163255437856102
train,70,2.541284849058907,2.0240306436533557,-0.20354042782614534,9.75110004296715e-05
val,70,2.8006703211711,2.2155132568799534,-0.2089346467764415,9.75110004296715e-05
train,71,2.5414249167609406,2.0235203411379916,-0.2037851176351183,9.347167143087486e-05
val,71,2.7857312086300974,2.201290937570425,-0.2097977971633074,9.347167143087486e-05
train,72,2.5555551518005823,2.035964400941792,-0.20331815202371945,8.951948868234544e-05
val,72,2.786038951996045,2.2013056369928212,-0.20987980608967952,8.951948868234544e-05
train,73,2.5194670826277,2.0088768310623992,-0.202658036330753,8.565926730997509e-05
val,73,2.801305290980217,2.21293310324351,-0.21003501104687783,8.565926730997509e-05
train,74,2.549402001411767,2.028423429820737,-0.2043532449188205,8.189571039888454e-05
val,74,2.820531942905524,2.2253213845766506,-0.21102776723589486,8.189571039888454e-05
train,75,2.565946533352217,2.04456864984209,-0.2031912499864079,7.823340326343848e-05
val,75,2.831205731783158,2.231086244949928,-0.21196604686698664,7.823340326343848e-05
train,76,2.5849606894418558,2.0608626613719765,-0.2027489354907917,7.467680786074633e-05
val,76,2.8007233479084115,2.2030614645053177,-0.21339554435086544,7.467680786074633e-05
train,77,2.512523724705061,1.9969031042808472,-0.2052201996559222,7.12302573544546e-05
val,77,2.801054535767971,2.2163183841949854,-0.208755718286173,7.12302573544546e-05
train,78,2.5427438441633856,2.023037550905644,-0.2043879860138784,6.7897950835455e-05
val,78,2.798240059461349,2.2014929820329714,-0.21325799958108285,6.7897950835455e-05
train,79,2.5423322488676825,2.0219229109525036,-0.20469761108012596,6.468394820593829e-05
val,79,2.7994835651837864,2.210869012734829,-0.21025826326303682,6.468394820593829e-05
train,80,2.5194925818481857,2.0042345067561476,-0.20450866924722919,6.159216523302948e-05
val,80,2.79724322221218,2.2019716195571117,-0.21280652248191062,6.159216523302948e-05
train,81,2.532803583016614,2.018141086853418,-0.20319873977366365,5.8626368778028355e-05
val,81,2.822289607463739,2.2376316082783236,-0.20715733695055497,5.8626368778028355e-05
train,82,2.541096188308736,2.0205134060183627,-0.204865437477538,5.579017220706944e-05
val,82,2.810687713133983,2.2232753252371764,-0.2089924060762439,5.579017220706944e-05
train,83,2.532187282235796,2.011588994383491,-0.20559233177754638,5.308703098879183e-05
val,83,2.810147924300952,2.2218978191033387,-0.2093306548422875,5.308703098879183e-05
train,84,2.5724519439784665,2.0461249277598133,-0.2046013016688871,5.052023848438306e-05
val,84,2.790373221421853,2.2030693537149673,-0.2104750229102404,5.052023848438306e-05
train,85,2.546654248173346,2.0264848277896563,-0.20425600403226893,4.809292193512562e-05
val,85,2.8011376521526237,2.218434269611652,-0.20802382992252264,4.809292193512562e-05
train,86,2.5298270179897626,2.0108079241935135,-0.20515991413858375,4.580803865233537e-05
val,86,2.8301787284704356,2.2367371504123392,-0.20968342814830662,4.580803865233537e-05
train,87,2.547997512907352,2.0241376932740534,-0.20559667620536917,4.366837241433311e-05
val,87,2.8388772347034554,2.2437131374310226,-0.20964770508457817,4.366837241433311e-05
train,88,2.5283370946616817,2.0079118880942826,-0.20583695412539027,4.167653007483946e-05
