type,epoch,loss,loss_lora,rel_change,lr
train,1,2.5220687305830882,3.222360875728638,0.27766576566834733,2.9919137466307274e-05
val,1,2.7949505127393284,2.4060767797323375,-0.139134389404933,2.9919137466307274e-05
train,2,2.541183669290774,2.171082535201327,-0.1456412374130909,5.991913746630727e-05
val,2,2.807078074186276,2.3365072439878416,-0.16763724334060243,5.991913746630727e-05
train,3,2.549255104399113,2.133984011138546,-0.16289899451175205,8.991913746630726e-05
val,3,2.790940834925725,2.297371790959285,-0.17684683164542092,8.991913746630726e-05
train,4,2.548829749266735,2.1138981702835413,-0.17063971381702434,0.00011991913746630727
val,4,2.8107777344874845,2.2983495944585557,-0.18230831052259086,0.00011991913746630727
train,5,2.5487260603197823,2.1025824948462515,-0.17504571103948077,0.00014991913746630726
val,5,2.7990905321561375,2.2752456940137424,-0.18714822979979776,0.00014991913746630726
train,6,2.5268967357285903,2.0837614880096558,-0.17536737511007294,0.00017991913746630728
val,6,2.8029498350925937,2.2781295623534765,-0.18723855352972452,0.00017991913746630728
train,7,2.554017318548218,2.110473239839559,-0.17366525884044628,0.00020991913746630725
val,7,2.817028760910034,2.279191894408984,-0.19092345593493448,0.00020991913746630725
train,8,2.5522103595605117,2.1229434800597855,-0.16819416075665705,0.00023991913746630725
val,8,2.7871573521540713,2.3303268016913,-0.1639055470297388,0.00023991913746630725
train,9,2.555482059797508,2.1139091687061073,-0.17279436159547526,0.00026991913746630725
val,9,2.7844139826603427,2.2708151737848916,-0.18445490220701227,0.00026991913746630725
train,10,2.565480688190203,2.125352360810231,-0.17155784076100644,0.0002999191374663072
val,10,2.7856628619707546,2.271550490305974,-0.184556565937439,0.0002999191374663072
train,11,2.552124773074353,2.1054381087141216,-0.17502540199950395,0.0002999182043388158
val,11,2.7898104710456653,2.3049172866038785,-0.17380864738816507,0.0002999182043388158
train,12,2.5123501138867073,2.069079883015059,-0.1764364880601339,0.00029967203222574607
val,12,2.7858594289192786,2.2615432494725938,-0.18820625836461655,0.00029967203222574607
train,13,2.5484087769233312,2.095590900539388,-0.17768651579148373,0.0002992617829860455
val,13,2.8050393599730272,2.278947631518046,-0.18755235165756823,0.0002992617829860455
train,14,2.5326998911777916,2.081463704212014,-0.1781640961637731,0.0002986879564452187
val,14,2.8187429201908603,2.2890998002810354,-0.18790047014076833,0.0002986879564452187
train,15,2.542784403276572,2.0842011074492874,-0.1803469044549608,0.00029795125172251444
val,15,2.7971306152832813,2.2679659005923147,-0.1891812673314775,0.00029795125172251444
