type,epoch,loss,loss_lora,rel_change,lr
train,1,4.656970698257973,10.806147842571653,1.3204242720732375,2.9741379310344824e-05
val,1,4.743312483742123,13.298904918489002,1.8037168042526157,2.9741379310344824e-05
train,2,4.651510002284215,7.508003814467068,0.6141003267283348,5.974137931034483e-05
val,2,4.665354308627901,5.725388140905471,0.22721400394332117,5.974137931034483e-05
train,3,4.656628859454188,6.630193130723361,0.4238182450942629,8.974137931034482e-05
val,3,4.678697097869146,5.145567689623151,0.09978645379001674,8.974137931034482e-05
train,4,4.62224444233138,5.113703090569069,0.1063246771929279,0.00011974137931034483
val,4,4.732020991189139,5.1974690074012395,0.09836135914839529,0.00011974137931034483
train,5,4.643634580332657,5.2395522347812,0.12833000619222984,0.00014974137931034483
val,5,4.729361795243763,5.232933362325032,0.10647770013867457,0.00014974137931034483
train,6,4.661187017786092,5.260063820871814,0.1284816079682142,0.00017974137931034482
val,6,4.704547541482108,5.228966826484317,0.11147071644577275,0.00017974137931034482
train,7,4.620241771484244,5.220364056784531,0.12988980122299945,0.00020974137931034482
val,7,4.725561652864728,5.255487237657819,0.1121402329968205,0.00020974137931034482
train,8,4.610972170172067,5.215598973734625,0.13112783622374272,0.0002397413793103448
val,8,4.716407912118094,5.231297629220145,0.10916988663748099,0.0002397413793103448
train,9,4.605405647179176,5.205520498341527,0.1303066216392736,0.0002697413793103448
val,9,4.73422588620867,5.271834259941464,0.11355782057187154,0.0002697413793103448
train,10,4.658653544968572,nan,nan,0.0002997413793103448
val,10,4.714635145096552,nan,nan,0.0002997413793103448
train,11,4.659578839252735,nan,nan,0.0002999191732976625
val,11,4.719998098555065,nan,nan,0.0002999191732976625
train,12,4.5844295497598315,nan,nan,0.0002996739744776372
val,12,4.738827659970238,nan,nan,0.0002996739744776372
train,13,4.609987949502879,nan,nan,0.00029926469616464626
val,13,4.704373632158552,nan,nan,0.00029926469616464626
train,14,4.65376957531633,nan,nan,0.0002986918370012697
val,14,4.682455358051119,nan,nan,0.0002986918370012697
train,15,4.6335922150776305,nan,nan,0.0002979560949281559
val,15,4.693191721325829,nan,nan,0.0002979560949281559
train,16,4.56914038904782,nan,nan,0.00029705836633368854
val,16,4.677355073747181,nan,nan,0.00029705836633368854
train,17,4.662480498182362,nan,nan,0.0002959997449618755
val,17,4.709951366697039,nan,nan,0.0002959997449618755
train,18,4.61087840795517,nan,nan,0.0002947815205797902
val,18,4.695134344555083,nan,nan,0.0002947815205797902
train,19,4.658956611978597,nan,nan,0.00029340517740618913
val,19,4.663741634005592,nan,nan,0.00029340517740618913
train,20,4.601682303280666,nan,nan,0.00029187239230321995
val,20,4.687610512688046,nan,nan,0.00029187239230321995
train,21,4.634051047522446,nan,nan,0.0002901850327334231
val,21,4.694328603290376,nan,nan,0.0002901850327334231
train,22,4.576475478451828,nan,nan,0.00028834515448451667
val,22,4.716802029382615,nan,nan,0.00028834515448451667
train,23,4.641225118061592,nan,nan,0.0002863549991647354
val,23,4.736886206127348,nan,nan,0.0002863549991647354
train,24,4.623172766175763,nan,nan,0.00028421699147177643
val,24,4.686187846320016,nan,nan,0.00028421699147177643
