type,epoch,loss,loss_lora,rel_change,lr
train,1,4.648745606685507,4.373203191263922,-0.05927242287152015,2.9741379310344824e-05
val,1,4.743312483742123,3.9787375926971436,-0.16119007416559378,2.9741379310344824e-05
train,2,4.675563090834125,3.819649885440695,-0.18306098939640955,5.974137931034483e-05
val,2,4.665354308627901,3.594588654381888,-0.22951432697529228,5.974137931034483e-05
train,3,4.668914211207423,3.5644943775801825,-0.236547467712333,8.974137931034482e-05
val,3,4.678697097869146,3.3501845541454496,-0.2839492525234752,8.974137931034482e-05
train,4,4.573380982053691,3.327836612175251,-0.27234651448590325,0.00011974137931034483
val,4,4.732020991189139,3.27710451398577,-0.30746196602093984,0.00011974137931034483
train,5,4.617516608073793,3.278559982776642,-0.2899733209309885,0.00014974137931034483
val,5,4.729361795243763,3.2255837122599282,-0.3179663870284059,0.00014974137931034483
train,6,4.613878482374652,3.2256428599357605,-0.30088257151592773,0.00017974137931034482
val,6,4.704547541482108,3.1594430719103133,-0.3284278575033868,0.00017974137931034482
train,7,4.613751540923941,3.2014985125640343,-0.3060964631132026,0.00020974137931034482
val,7,4.725561652864728,3.1562943231491816,-0.3320805959148213,0.00020974137931034482
train,8,4.601898382449972,3.1879752401647896,-0.3072477974910072,0.0002397413793103448
val,8,4.716407912118094,3.1380172229948498,-0.33465949479641255,0.0002397413793103448
train,9,4.692693282817972,3.2503923095505813,-0.3073503607295821,0.0002697413793103448
val,9,4.73422588620867,3.1153268359956288,-0.3419564442265156,0.0002697413793103448
train,10,4.5985637636020265,3.180188682572595,-0.3084387112898108,0.0002997413793103448
val,10,4.714635145096552,3.1060363224574496,-0.3411926423006715,0.0002997413793103448
train,11,4.618215059411937,3.1804503572398217,-0.31132476155304767,0.0002999191732976625
val,11,4.719998098555065,3.1135490167708624,-0.34034951884323544,0.0002999191732976625
train,12,4.6677885137755295,3.208068851766915,-0.31272189339784884,0.0002996739744776372
val,12,4.738827659970238,3.081861041841053,-0.34965749696404697,0.0002996739744776372
train,13,4.6392541897707975,3.173298169826639,-0.3159895879765502,0.00029926469616464626
val,13,4.704373632158552,3.1013446194784984,-0.3407529116569171,0.00029926469616464626
train,14,4.624602476070667,3.1539346945696862,-0.31800955630472827,0.0002986918370012697
val,14,4.682455358051119,3.080625443231492,-0.3420918711089054,0.0002986918370012697
train,15,4.609753736134233,3.1362694378556877,-0.31964490569819853,0.0002979560949281559
val,15,4.693191721325829,3.0371381782350086,-0.3528629643587167,0.0002979560949281559
train,16,4.643232146213794,3.1578257906025855,-0.3199078376519351,0.00029705836633368854
val,16,4.677355073747181,3.050447021211897,-0.34782650170535706,0.00029705836633368854
train,17,4.65549031619368,3.140999329501185,-0.32531288518085455,0.0002959997449618755
val,17,4.709951366697039,3.0465538842337474,-0.35316659408094636,0.0002959997449618755
