type,epoch,loss,loss_lora,rel_change,lr
train,1,4.6185162005753355,4.166428611196321,-0.09788589446166658,2.9741379310344824e-05
val,1,4.743312483742123,3.908293156396775,-0.1760413909493434,2.9741379310344824e-05
train,2,4.643631567215097,3.8114724590860565,-0.1792043783155061,5.974137931034483e-05
val,2,4.665354308627901,3.658957560857137,-0.2157171098258449,5.974137931034483e-05
train,3,4.582302418248407,3.6202131180927672,-0.2099576178831514,8.974137931034482e-05
val,3,4.678697097869146,3.5323465438116166,-0.24501491121954028,8.974137931034482e-05
train,4,4.574366333155797,3.544369235120971,-0.22516716480908605,0.00011974137931034483
val,4,4.732020991189139,3.516894851412092,-0.2567879859450265,0.00011974137931034483
train,5,4.673698464344287,3.5844172897010016,-0.23306620719189042,0.00014974137931034483
val,5,4.729361795243763,3.49358792532058,-0.2612982308027226,0.00014974137931034483
train,6,4.681855487412419,3.5688762356495034,-0.23772182946595824,0.00017974137931034482
val,6,4.704547541482108,3.462213743300665,-0.26407083512861296,0.00017974137931034482
train,7,4.602624490343291,3.5028220353455377,-0.23895115869331401,0.00020974137931034482
val,7,4.725561652864728,3.4767788024175736,-0.264261254466994,0.00020974137931034482
train,8,4.616332121964159,3.5060848100432036,-0.24050421039649258,0.0002397413793103448
val,8,4.716407912118094,3.4388940447852727,-0.27086585620604264,0.0002397413793103448
train,9,4.6656322150394836,3.5423811715224693,-0.24075001880693858,0.0002697413793103448
val,9,4.73422588620867,3.4327963079724992,-0.27489807404994787,0.0002697413793103448
train,10,4.651245542641344,3.518683398592061,-0.243496528761224,0.0002997413793103448
val,10,4.714635145096552,3.415858745574951,-0.27547760527607124,0.0002997413793103448
train,11,4.617326284277028,3.4864019340482253,-0.2449305681688208,0.0002999191732976625
val,11,4.719998098555065,3.429147095907302,-0.2734854920901201,0.0002999191732976625
train,12,4.6898767372657515,3.530296535327517,-0.24725174389429314,0.0002996739744776372
val,12,4.738827659970238,3.4121412209102084,-0.27996089629230403,0.0002996739744776372
train,13,4.599428363915147,3.456478038738514,-0.2484983425644064,0.00029926469616464626
val,13,4.704373632158552,3.4067161877950034,-0.27584064231057515,0.00029926469616464626
train,14,4.691778715314536,3.52646247477367,-0.2483740839560766,0.0002986918370012697
val,14,4.682455358051119,3.393414190837315,-0.27529171527442264,0.0002986918370012697
train,15,4.664825975894928,3.5016212072865716,-0.24935651932550396,0.0002979560949281559
val,15,4.693191721325829,3.370045616513207,-0.28192884147482317,0.0002979560949281559
train,16,4.611817512018927,3.441924913176175,-0.25367278644349595,0.00029705836633368854
val,16,4.677355073747181,3.3684397538503013,-0.2798409142045881,0.00029705836633368854
train,17,4.610305738860164,3.4245388733929603,-0.2571991821436919,0.0002959997449618755
val,17,4.709951366697039,3.3714962686811174,-0.2841759911747335,0.0002959997449618755
train,18,4.686841676975119,3.482520750884352,-0.25695788530839253,0.0002947815205797902
val,18,4.695134344555083,3.349173046293713,-0.2866715198090705,0.0002947815205797902
train,19,4.629595735977436,3.433053238638516,-0.25845507158224823,0.00029340517740618913
val,19,4.663741634005592,3.3395562171936035,-0.28393198438710954,0.00029340517740618913
train,20,4.612727101506858,3.407039730713285,-0.26138276647662634,0.00029187239230321995
val,20,4.687610512688046,3.3416148821512857,-0.28713896491475305,0.00029187239230321995
train,21,4.650233071425865,3.4440315550771254,-0.25938517442500825,0.0002901850327334231
val,21,4.694328603290376,3.3581045241582963,-0.28464647280880295,0.0002901850327334231
train,22,4.580533331838147,3.38343084680623,-0.2613456552561588,0.00028834515448451667
val,22,4.716802029382615,3.3722673938387917,-0.2850521661007278,0.00028834515448451667
train,23,4.611970817220622,3.3972557557040246,-0.2633830762720738,0.0002863549991647354
val,23,4.736886206127348,3.375362237294515,-0.28743016183746367,0.0002863549991647354
train,24,4.662544071674347,3.425821532463205,-0.265246294769505,0.00028421699147177643
val,24,4.686187846320016,3.334261962345668,-0.28849161158488185,0.00028421699147177643
train,25,4.652958573966191,3.4277024988470406,-0.2633283867977229,0.00028193373623867885
val,25,4.698587451662336,3.3299024672735307,-0.29129711822317395,0.00028193373623867885
train,26,4.592541674087787,3.373567297540862,-0.2654247828440335,0.00027950801526023576
val,26,4.659753356661115,3.300984779993693,-0.29159667318551596,0.00027950801526023576
train,27,4.641044041206097,3.405550508663572,-0.26621025820333516,0.0002769427839038056
