type,epoch,loss,loss_lora,rel_change,lr
train,1,4.721985292845759,6.307876375214807,0.33585260944624673,2.9741379310344824e-05
val,1,4.743312483742123,4.044608002617245,-0.14730306795508688,2.9741379310344824e-05
train,2,4.573406803196874,3.906495053192665,-0.14582384176671717,5.974137931034483e-05
val,2,4.665354308627901,3.8365320024036227,-0.17765473989649416,5.974137931034483e-05
train,3,4.61027924767856,3.8011926905862214,-0.1754962147899701,8.974137931034482e-05
val,3,4.678697097869146,3.6560274986993697,-0.21857999733206462,8.974137931034482e-05
train,4,4.581570031314061,3.6219609852494865,-0.20944982604344137,0.00011974137931034483
val,4,4.732020991189139,3.6248133977254233,-0.2339819699712445,0.00011974137931034483
train,5,4.579689229356831,3.547142004144603,-0.22546229088938394,0.00014974137931034483
val,5,4.729361795243763,3.5309069270179387,-0.2534073137375723,0.00014974137931034483
train,6,4.645463055577771,3.5553916754393744,-0.23465290049601334,0.00017974137931034482
val,6,4.648648704801287,3.425096284775507,-0.26320604066339803,0.00017974137931034482
train,7,4.598774817483179,3.4676247177452875,-0.24596770762455986,0.00020974137931034482
val,7,4.724479414167858,3.4458230336507163,-0.27064492580551475,0.00020974137931034482
train,8,4.644773919006874,3.4868013879348494,-0.24930654349687215,0.0002397413793103448
val,8,4.7302425021216985,3.4211160228365944,-0.27675673682647556,0.0002397413793103448
train,9,4.635502751531272,3.4584945789698898,-0.25391165438798935,0.0002697413793103448
val,9,4.743032580330258,3.426861081804548,-0.27749577432463357,0.0002697413793103448
train,10,4.615440981141452,3.4143949911512177,-0.2602234531646425,0.0002997413793103448
val,10,4.664722181501842,3.3248905000232516,-0.2872264690900031,0.0002997413793103448
train,11,4.623681290396329,3.4129009370146126,-0.2618650113052951,0.0002999191732976625
val,11,4.711512645085652,3.333005258015224,-0.29258276288577556,0.0002999191732976625
train,12,4.627550084015419,3.384195839536601,-0.26868520532573775,0.0002996739744776372
val,12,4.678920530137562,3.313630853380476,-0.2917958678637669,0.0002996739744776372
train,13,4.651100415607979,3.393610993335987,-0.27036385154191866,0.00029926469616464626
val,13,4.6717811198461625,3.2730033851805187,-0.29940994639571306,0.00029926469616464626
train,14,4.53626891251268,3.2794492738000276,-0.2770602146724342,0.0002986918370012697
val,14,4.700526975450062,3.2762631348201205,-0.3030008865109369,0.0002986918370012697
train,15,4.636767035928266,3.341733186409391,-0.27929672538737177,0.0002979560949281559
val,15,4.723779598871867,3.2768112931932722,-0.30631579551767396,0.0002979560949281559
train,16,4.588791062091959,3.2970824221084856,-0.2814921452088523,0.00029705836633368854
